,BuildingID,County,Type,Year,RatingType,EnergyRatingCat,EnergyRatingCont,GroundFloorArea,AvgWallU,AvgRoofU,AvgFloorU,AvgWindowU,AvgDoorU,ExposedWallArea,ExposedRoofArea,TotFloorArea,TotWindowArea,TotDoorArea,NStoreys,MainSHFuel,MainWHFuel,MainSHEfficiency,SharedMPRN,BuildingReg,MainSHAdj,SecSHFrac,SecSHEfficiency,MainWHEfficiency,MainWHAdj,SecSHFuel,SecWHFuel,NChimneys,NOpenFlues,NFansVents,DLobby,VentMethod,WallStructure,SuspWoodFloor,PercDraughtStripped,NShelteredSides,PermTest,PermTestResult,TempAdj,ControlCat,ResponseCat,NCHPumps,BoilerStat1,BoilerStat2,OilPumpIn,NGasFans,WarmAir,Underfloor,DistLoss,StorageLoss,DeclaredLoss,SolarWaterHeating,SummerElectricImm,Combi,KeepHot,VolWaterStorage,TempFac,TempFacMult,HWInsulationType,HWInsulationThickness,PrimaryLoss,AreaAperture,ZeroLossCollEff,CollHeatLoss,SolarRadiation,Overshading,CylinderThermostat,DedicatedSolarVol,CombiCylinder,SolarPumpElect,SolarPumpPower,Charging,SolarHeatFrac,LightingEnergy,PumpsAndFansEnergy,MainWaterEnergy,MainSpaceEnergy,PrimaryLightingEnergy,PrimaryPumpsFansEnergy,PrimaryMainWaterEnergy,PrimaryMainSpaceEnergy,LightingCO2,PumpsAndFansCO2,MainWaterCO2,MainSpaceCO2,AreaGroundFloor,HeightGroundFloor,AreaFirstFloor,HeightFirstFloor,AreaSecondFloor,BridgingFac,MassCat,LargestRoofTypeArea,LargestRoofType,PercLowEnergy,TotEnergy,SecSpaceEnergy,SecWaterEnergy,PercLivingArea,SecSpaceCO2,SecWaterCO2,SecSpacePrimaryEnergy,SecWaterPrimaryEnergy,UpgradeHES,RoofAreaRoom,RatingPurpose,AssessmentDate,FirstEnerType,FirstEnerTypeDescr,ProdFirstEnerComment,ProdFirstEnerDelivered,ProdFirstEnerConvFac,ConsFirstEnerComment,SecondEnerTypeDescr,ProdSecondEnerComment,ProdSecondEnerDelivered,ProdSecondEnerConvFac,ConsSecondEnerComment,ThirdEnerTypeDescr,ProdThirdEnerComment,ProdThirdEnerDelivered,ProdThirdEnerConvFac,ConsThirdEnerComment,FuelTypeFirstBoiler,EffFirstHeatGenPlant,PercFirstHeat,FuelTypeSecondBoiler,EffSecondHeatGenPlant,PercSecondHeat,FuelTypeThirdBoiler,EffThirdHeatGenPlant,PercThirdHeat,HeatingSystemSolarSpace,TotPrimaryEnergyFac,TotCO2Emissions,PrimaryEnergySecondarySpace,EnergyMainWater
152,257355,Co. Galway,House,Y2002.0,Existing       ,C3,215.98,146.52 sq. m,0.29,0.15,0.41,2.6,3.0,109.67,144.65,146.52,38.58,3.87,1.0,Heating Oil                   ,Heating Oil                   ,79.0,NO,0.0,0.95,0.1,65.0,79.0,0.95,15.0,1.0,1.0,1.0,1.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,426.89,YES,NO ,NO ,NO ,None                          ,None                          ,120.0,0.6,1.3,Factory Insulated             ,25.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1295.896,230.0,6283.724,16612.718999999997,3498.9190000000003,621.0,6912.096,,833.2610000000001,147.89,1709.1729999999998,4518.66,146.52,2.65,0.0,0.0,0.0,0.15,Medium-high         ,134.989,Ceilings                      ,4.0,26555.015,2132.676,0.0,12.6945%,786.957,0.0,2345.944,0.0,1.0,0.0,Unknown,Mar 31 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2345.944,5655.3516
153,163504,Co. Cork,Detached house,Y1990.0,Existing       ,C1,155.44,140.54 sq. m,0.3,0.13,0.64,2.7,3.0,143.0,61.8,82.1,38.66,1.85,2.0,Heating Oil                   ,Heating Oil                   ,85.0,NO,0.0,1.0,0.1,30.0,85.0,1.0,6.0,28.0,2.0,0.0,1.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.0,2.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,415.676,YES,NO ,YES,NO ,None                          ,None                          ,300.0,0.6,1.3,Factory Insulated             ,100.0,Boiler with insulated primary ,6.0,0.6,3.0,1074.0,1.0,NO ,150.0,YES,75.0,NO ,NO ,,1154.22,230.0,2095.498,10922.122,3116.3940000000002,621.0,2305.048,12014.333999999999,742.163,147.89,569.975,2970.817,82.1,2.42,58.44,2.75,0.0,0.15,Medium-high         ,61.8,,18.0,17840.286,3438.446,0.0,14.4443%,1241.279,0.0,3782.2909999999997,0.0,1.0,0.0,Unknown,Feb 19 2011 12:00AM,1.0,Renewable Thermal,,525.0,1.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,3782.2909999999997,1885.9482
154,73706,Dublin 12,Mid-terrace house,Y1940.0,Existing       ,G ,472.7,57.62 sq. m,2.1,2.3,0.61,2.8,2.9,31.59,28.81,28.81,11.31,1.85,2.0,Mains Gas                     ,Mains Gas                     ,73.0,NO,0.0,0.95,0.1,20.0,73.0,0.95,2.0,28.0,2.0,0.0,2.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,237.49099999999999,YES,NO ,NO ,YES,None                          ,None                          ,125.0,0.6,1.3,Loose Jacket                  ,35.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,460.218,175.0,3674.3940000000002,12580.205,1242.589,472.5,4041.833,13838.226,295.92,112.525,745.9019999999999,2553.782,28.81,2.43,28.81,2.43,0.0,0.15,Medium              ,28.81,,23.0,22592.665,4850.3679999999995,852.48,23.95%,984.625,548.145,5335.405,2301.696,0.0,0.0,Unknown,Dec  2 2009 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,5335.405,3306.9546
155,258737,Co. Mayo,Semi-detached house,Y1992.0,Existing       ,D2,287.14,124.44 sq. m,0.6,0.4,0.57,3.1,3.03,98.6,62.22,62.22,19.23,4.97,2.0,Heating Oil                   ,Heating Oil                   ,70.0,NO,0.0,0.95,0.1,30.0,70.0,0.95,15.0,28.0,1.0,0.0,8.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,1.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,YES,0.0,NO ,NO ,384.275,YES,NO ,NO ,YES,None                          ,None                          ,95.0,0.6,1.3,Loose Jacket                  ,10.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,909.688,230.0,5623.805,16466.623,2456.158,621.0,6186.186,,584.929,147.89,1529.675,4478.920999999999,62.22,2.4,62.22,2.76,0.0,0.15,Medium              ,60.42,main ceiling                  ,38.0,28725.19,4055.6679999999997,1439.406,13.4041%,1496.5410000000002,925.538,4461.235,3886.3959999999997,0.0,0.0,Unknown,Apr 10 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,4461.235,5061.4245
156,379443,Limerick City,Mid-terrace house,Y1959.0,Existing       ,C1,157.71,75.82 sq. m,0.6,0.13,0.58,2.2,0.0,39.08,37.91,37.91,14.58,0.0,2.0,Mains Gas                     ,Mains Gas                     ,91.1,NO,0.0,0.95,0.1,50.0,91.1,0.95,8.0,28.0,2.0,0.0,1.0,NO,Natural vent.,Masonry                       ,Yes (Sealed)                  ,100.0,2.0,NO,0.0,0.0,3.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,280.106,YES,NO ,NO ,NO ,None                          ,None                          ,95.0,0.6,0.9,Factory Insulated             ,35.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,598.741,175.0,3440.258,4570.663,1616.601,472.5,3784.284,5027.729,384.99,112.525,698.372,927.845,37.91,2.44,37.91,2.71,0.0,0.15,Medium              ,37.91,roof                          ,25.0,9663.245,878.5830000000001,0.0,26.3783%,344.405,0.0,1054.3,0.0,0.0,0.0,Social housing letting,Oct 26 2013 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1054.3,3096.2322
157,143895,Co. Tipperary,House,Y2000.0,Existing       ,C3,200.68,198.0 sq. m,0.38,0.17,0.41,2.8,3.0,174.8,113.5,113.0,32.26,3.36,2.0,Heating Oil                   ,Heating Oil                   ,75.0,NO,0.0,0.95,0.1,60.0,75.0,0.95,6.0,1.0,3.0,1.0,9.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,1.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,515.028,YES,NO ,NO ,NO ,None                          ,None                          ,110.0,0.6,1.17,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1072.17,230.0,7233.008000000001,"""22708.421""",2894.8590000000004,621.0,7956.309,24979.263,689.405,147.89,1967.378,6176.691,113.0,2.65,0.0,0.0,0.0,0.15,Medium-high         ,60.0,ROOF AREAS IN ROOMS           ,80.0,34241.952000000005,2998.353,0.0,10.5303%,1082.405,0.0,3298.188,0.0,1.0,85.0,Unknown,Dec 13 2010 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,3298.188,6509.7072
158,295075,Co. Westmeath,Detached house,Y1984.0,Existing       ,D1,230.94,199.58 sq. m,0.31,0.58,0.55,3.09,3.0,179.27,136.81,136.81,57.43,2.76,2.0,Heating Oil                   ,Heating Oil                   ,85.5,NO,0.0,0.95,0.1,60.0,85.5,0.95,6.0,28.0,2.0,0.0,2.0,YES,Natural vent.,Masonry                       ,Yes (Unsealed)                ,75.0,4.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,517.437,,,,,,,,,,,,,,,,,,NO ,,NO ,,NO ,NO ,,1531.0279999999998,230.0,51719507.021000005,-44943807.706,4133.776,621.0,56891457.723000005,-49438188.477,984.451,147.89,14067705.91,-12224715.695999999,136.81,2.6,62.77,2.87,0.0,0.15,Medium              ,123.73,,30.0,19243.332,-6758217.011,0.0,11.429%,-2439716.341,0.0,-7434038.712,0.0,0.0,0.0,Sale,Nov 13 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,-7434038.712,46547556.3189
159,144623,Co. Laois,House,Y1977.0,Existing       ,C2,197.82,84.41 sq. m,0.29,0.13,0.84,0.0,3.0,85.39,84.41,84.41,0.0,4.47,1.0,Heating Oil                   ,Heating Oil                   ,92.8,NO,0.0,1.0,0.1,55.0,92.8,1.0,15.0,1.0,1.0,1.0,0.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.0,3.0,1.0,1.0,YES,YES,NO ,0.0,NO ,NO ,299.54400000000004,YES,NO ,NO ,NO ,None                          ,None                          ,120.0,0.6,0.9,Factory Insulated             ,50.0,Boiler with insulated primary ,,,,,,NO ,,NO ,,NO ,NO ,,571.35,230.0,2970.862,8623.882,1542.645,621.0,3267.948,9486.27,367.37800000000004,147.89,808.074,2345.696,84.41,2.68,0.0,0.0,0.0,0.15,Medium-high         ,84.41,,50.0,14012.854,1616.76,0.0,15.7327%,596.5840000000001,0.0,1778.4360000000001,0.0,0.0,0.0,Unknown,Dec 14 2010 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1778.4360000000001,2673.7758
160,333242,Co. Kildare,Ground-floor apartment,Y2004.0,Existing       ,C2,193.4,54.11 sq. m,0.55,0.0,0.36,2.2,1.36,23.08,0.0,54.11,7.26,1.85,1.0,Mains Gas                     ,Mains Gas                     ,79.6,NO,0.0,0.95,0.0,0.0,79.6,0.95,1.0,1.0,0.0,0.0,4.0,YES,Natural vent.,Masonry                       ,No                            ,100.0,3.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,229.018,YES,NO ,NO ,NO ,None                          ,None                          ,110.0,0.6,1.17,Factory Insulated             ,25.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,449.275,175.0,4491.912,3489.361,1213.0430000000001,472.5,4941.103,3838.297,288.884,112.525,911.8580000000001,708.34,54.11,2.42,0.0,0.0,0.0,0.15,Medium              ,,,16.0,8605.548,0.0,0.0,40.1589%,0.0,0.0,0.0,0.0,0.0,0.0,Private Letting,Apr 23 2013 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,0.0,4042.7208
161,234792,Dublin 15,Mid-terrace house,Y1990.0,Existing       ,C3,223.95,104.4 sq. m,0.6,0.13,0.48,4.8,3.0,45.04,46.4,46.4,12.27,1.85,2.0,Mains Gas                     ,Wood Logs                     ,79.1,NO,0.0,0.95,0.1,30.0,79.1,0.95,15.0,28.0,1.0,0.0,2.0,NO,Natural vent.,Masonry                       ,Yes (Unsealed)                ,0.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,343.07300000000004,YES,NO ,NO ,YES,None                          ,None                          ,100.0,0.6,1.0,Loose Jacket                  ,50.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,753.768,175.0,3840.298,9884.312,2035.174,472.5,4224.3279999999995,10872.743,484.673,112.525,96.007,2006.515,52.2,2.45,52.2,2.65,0.0,0.15,Medium              ,46.4,,40.0,18421.441000000003,2749.303,1018.76,19.4444%,1014.493,655.063,3024.2329999999997,2750.652,0.0,0.0,Unknown,Dec  9 2011 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,3024.2329999999997,3456.2682
162,431220,Co. Clare,Detached house,Y2004.0,Existing       ,C2,177.15,158.0 sq. m,,0.13,0.41,2.2,2.6,118.2,158.0,158.0,25.72,3.87,1.0,Heating Oil                   ,Heating Oil                   ,79.0,NO,0.0,0.95,0.1,65.0,79.0,0.95,15.0,28.0,0.0,1.0,1.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,1.0,NO,0.0,0.0,2.0,1.0,2.0,NO ,NO ,NO ,0.0,NO ,NO ,447.907,YES,NO ,NO ,NO ,None                          ,None                          ,140.0,0.6,0.9,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1019.554,360.0,5457.757,14717.193000000001,2752.796,972.0,6003.533,16188.912,655.573,231.48,1484.51,4003.0759999999996,158.0,2.61,0.0,0.0,0.0,0.15,Medium              ,158.0,roof                          ,57.0,23443.839,1889.335,0.0,14.557%,697.165,0.0,2078.269,0.0,0.0,0.0,Other,May 19 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2078.269,4911.9813
163,248597,Co. Cork,Mid-terrace house,Y1980.0,Existing       ,C3,216.36,80.33 sq. m,0.31,0.13,0.49,2.8,3.0,39.77,40.69,40.69,11.61,2.73,2.0,Mains Gas                     ,Mains Gas                     ,73.0,NO,0.0,0.95,0.1,30.0,73.0,0.95,15.0,1.0,1.0,0.0,5.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.45,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,290.406,YES,NO ,NO ,NO ,None                          ,None                          ,110.0,0.6,1.3,Loose Jacket                  ,50.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,362.48900000000003,175.0,5704.459,6978.647,978.72,472.5,6274.905,7676.512,233.08,112.525,1158.005,1416.665,39.64,2.4,40.69,2.63,0.0,0.15,Medium-high         ,40.693000000000005,,100.0,15014.366000000002,1793.771,0.0,18.0007%,661.9010000000001,0.0,1973.148,0.0,1.0,0.0,Unknown,Feb 10 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1973.148,5134.0131
164,235813,Dublin 18,Mid-floor apartment,Y2009.0,Final          ,B2,111.65,76.39 sq. m,,0.0,0.0,1.49,1.51,45.26,0.0,0.0,29.03,1.9,1.0,Mains Gas                     ,Mains Gas                     ,90.7,NO,1.0,1.0,0.0,0.0,90.7,1.0,1.0,1.0,0.0,0.0,4.0,YES,Natural vent.,Insulated Conctete Form       ,No                            ,100.0,4.0,NO,0.0,0.0,2.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,281.435,YES,NO ,NO ,NO ,Storage combi boiler store vol,None                          ,62.0,0.94,1.0,Factory Insulated             ,15.0,Combi boiler                  ,,,,,,NO ,,NO ,,NO ,NO ,,689.42,175.0,3060.895,2570.485,1861.434,472.5,3366.985,2827.534,443.29699999999997,112.525,621.362,521.808,76.39,2.52,0.0,0.0,0.0,0.15,Medium              ,,,0.0,6495.8,0.0,0.0,36.6671%,0.0,0.0,,0.0,0.0,0.0,Unknown,Oct 11 2011 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,,2754.8055
165,354063,Galway City,Mid-terrace house,Y1947.0,Existing       ,F ,425.5,71.8 sq. m,0.7,0.4,0.48,3.56,3.0,76.3,35.3,35.9,5.4,3.7,2.0,Electricity                   ,Electricity                   ,100.0,NO,0.0,1.0,0.15,30.0,100.0,1.0,8.0,1.0,1.0,0.0,1.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.3,3.0,5.0,0.0,NO ,NO ,NO ,0.0,NO ,NO ,270.885,YES,NO ,NO ,NO ,None                          ,None                          ,117.0,0.6,1.0,Loose Jacket                  ,30.0,Electric immersion heater     ,,,,,,NO ,,NO ,,NO ,NO ,,570.236,0.0,2805.8990000000003,6293.621999999999,1539.6370000000002,0.0,7575.927,16992.779,366.662,0.0,1804.193,4046.7990000000004,35.9,2.41,35.9,2.71,0.0,0.15,Medium              ,19.1,,24.0,13371.888,3702.131,0.0,21.0306%,1451.235,0.0,4442.557,0.0,0.0,0.0,Private Letting,Jul 18 2013 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,4442.557,2525.3091
166,491158,Co. Cavan,Semi-detached house,Y1998.0,Existing       ,C1,162.86,103.8 sq. m,,0.17,0.38,2.44,3.0,101.03,63.55,64.69,20.12,2.93,2.0,Heating Oil                   ,Heating Oil                   ,95.0,NO,0.0,0.95,0.1,60.0,95.0,0.95,15.0,1.0,1.0,1.0,3.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,4.0,NO,0.0,0.0,2.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,341.827,YES,NO ,NO ,NO ,None                          ,None                          ,117.0,0.6,1.3,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,702.596,230.0,4430.853,7413.07,1897.009,621.0,4873.938,8154.3769999999995,451.769,147.89,1205.192,2016.355,62.61,2.52,41.19,2.71,0.0,0.15,Medium-high         ,41.199,attic with 300mm              ,50.0,14016.149,1239.63,0.0,33.738%,457.423,0.0,1363.5929999999998,0.0,0.0,0.0,Grant Support,Dec  5 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1363.5929999999998,3987.7677
167,146686,Co. Limerick,Semi-detached house,Y1996.0,Existing       ,C2,177.15,113.07 sq. m,0.55,0.24,0.43,2.66,3.0,71.37,58.8,61.6,37.13,3.7,2.0,Mains Gas                     ,Mains Gas                     ,91.9,NO,0.0,1.0,0.1,20.0,91.9,1.0,2.0,1.0,1.0,0.0,3.0,NO,Natural vent.,Timber or Steel Frame         ,No                            ,92.0,2.0,NO,0.0,0.0,3.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,361.18199999999996,YES,NO ,NO ,NO ,None                          ,None                          ,110.0,0.6,0.9,Loose Jacket                  ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,887.797,175.0,4372.013,7434.678000000001,2397.052,472.5,4809.214,8178.146,570.8530000000001,112.525,887.5189999999999,1509.24,61.6,2.42,0.0,0.0,0.0,0.15,Medium              ,30.09,,26.0,16665.304,3795.816,0.0,16.052%,770.551,0.0,,0.0,1.0,51.47,Unknown,Dec 23 2010 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,,3934.8117
168,273826,Dublin 12,Semi-detached house,Y1930.0,Existing       ,E1,306.53,87.64 sq. m,1.64,2.3,0.73,4.67,3.0,89.28,42.42,40.64,20.79,1.85,2.0,Mains Gas                     ,Mains Gas                     ,90.4,NO,0.0,0.95,0.1,60.0,90.4,0.95,8.0,1.0,1.0,1.0,0.0,NO,Natural vent.,Masonry                       ,Yes (Unsealed)                ,0.0,4.0,NO,0.0,0.0,1.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,306.77099999999996,YES,NO ,YES,NO ,None                          ,None                          ,300.0,0.6,0.9,Loose Jacket                  ,40.0,Boiler with uninsulated primar,3.68,0.5820000000000001,1.673,1072.0,1.0,YES,160.0,YES,75.0,NO ,NO ,,537.847,175.0,3687.868,16171.241000000002,1452.1870000000001,472.5,4056.655,17788.365,345.836,112.525,748.637,3282.762,43.82,2.46,43.82,2.69,0.0,0.15,Medium              ,42.42,,64.0,23144.381,2572.425,0.0,11.6956%,1008.3910000000001,0.0,3086.91,0.0,1.0,0.0,Grant Support,Jul 13 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,3086.91,3319.0812
169,176263,Co. Wexford,Mid-floor apartment,Y2005.0,Existing       ,C3,212.87,nan sq. m,0.37,0.0,0.0,2.65,0.0,63.8,0.0,0.0,10.1,0.0,1.0,Electricity                   ,Electricity                   ,100.0,NO,0.0,1.0,0.1,100.0,100.0,1.0,28.0,1.0,0.0,0.0,6.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.3,3.0,3.0,0.0,NO ,NO ,NO ,0.0,NO ,NO ,322.887,YES,NO ,NO ,NO ,None                          ,None                          ,181.0,0.6,1.3,Factory Insulated             ,30.0,Electric immersion heater     ,,,,,,NO ,,NO ,,NO ,NO ,,818.793,0.0,2652.578,3616.6490000000003,2210.741,0.0,7161.960999999999,9764.952,526.484,0.0,1705.608,2325.505,95.0,3.08,0.0,0.0,0.0,0.15,Medium-high         ,,,9.0,7489.87,401.85,0.0,40.8421%,258.39,0.0,1084.995,0.0,0.0,0.0,Unknown,Apr 19 2011 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1084.995,2387.3202
170,417938,Co. Wicklow,End of terrace house,Y1975.0,Existing       ,C3,223.32,92.66 sq. m,0.7,0.3,0.57,2.51,3.0,84.07,56.71,56.71,12.99,3.7,2.0,Heating Oil                   ,Heating Oil                   ,83.0,NO,0.0,0.95,0.0,0.0,83.0,0.95,1.0,28.0,0.0,0.0,3.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,317.819,YES,NO ,NO ,YES,None                          ,None                          ,95.0,0.6,1.3,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,685.73,230.0,3261.881,11182.219,1851.471,621.0,3588.0690000000004,12300.441,440.92400000000004,147.89,887.232,3041.5640000000003,36.85,2.38,35.95,2.66,0.0,0.15,Medium              ,35.95,Main House                    ,36.0,16224.033000000001,0.0,864.203,13.3391%,0.0,555.683,0.0,2333.348,0.0,0.0,Sale,Mar 19 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,0.0,2935.6929
171,121956,Co. Waterford,Detached house,Y1920.0,Existing       ,G ,567.42,64.28 sq. m,1.77,2.3,0.79,3.18,3.0,84.74,63.16,64.28,8.63,3.14,1.0,Heating Oil                   ,Heating Oil                   ,85.3,NO,0.0,0.95,0.1,30.0,85.3,0.95,6.0,1.0,2.0,0.0,0.0,NO,Natural vent.,Masonry                       ,Yes (Sealed)                  ,50.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,253.274,YES,NO ,NO ,NO ,None                          ,None                          ,107.0,0.6,1.3,Loose Jacket                  ,25.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,580.127,275.0,5193.428,19895.213,1566.3429999999998,742.5,5712.771,21884.734,373.022,176.825,1412.612,5411.4980000000005,64.28,2.48,0.0,0.0,0.0,0.15,Medium              ,38.11,,0.0,31912.332000000002,5968.564,0.0,24.3466%,2154.652,0.0,6565.42,0.0,0.0,0.0,Unknown,Sep 23 2010 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,6565.42,4674.0852
172,572959,Cork City,Mid-floor apartment,Y1998.0,Existing       ,C3,216.32,42.59 sq. m,0.74,0.0,0.0,3.23,1.36,76.39,0.0,0.0,7.03,1.78,1.0,Mains Gas                     ,Mains Gas                     ,79.9,NO,0.0,1.0,0.0,0.0,79.9,1.0,1.0,1.0,0.0,0.0,1.0,YES,Natural vent.,Masonry                       ,No                            ,100.0,1.0,NO,0.0,0.0,3.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,200.774,,,,,,,,,,,,,,,,,,NO ,,NO ,,NO ,NO ,,288.281,175.0,1675.2089999999998,5562.036,778.3589999999999,472.5,1842.73,6118.24,185.365,112.525,340.06699999999995,1129.093,42.59,2.55,0.0,0.0,0.0,0.15,Medium              ,,,50.0,7700.526,0.0,0.0,49.3778%,0.0,0.0,0.0,0.0,0.0,0.0,Private Letting,Oct 29 2015 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,0.0,1507.6881
