BuildingID,Year,EnergyRatingCat,EnergyRatingCont,GroundFloorArea,AvgWallU,AvgRoofU,AvgFloorU,AvgWindowU,AvgDoorU,ExposedWallArea,ExposedRoofArea,TotFloorArea,TotWindowArea,TotDoorArea,NStoreys,MainSHFuel,MainWHFuel,MainSHEfficiency,BuildingReg,MainSHAdj,SecSHFrac,SecSHEfficiency,MainWHEfficiency,MainWHAdj,SecSHFuel,SecWHFuel,NChimneys,NOpenFlues,NFansVents,PercDraughtStripped,NShelteredSides,PermTestResult,TempAdj,ControlCat,ResponseCat,NCHPumps,NGasFans,DistLoss,VolWaterStorage,TempFac,TempFacMult,HWInsulationThickness,LightingEnergy,PumpsAndFansEnergy,MainWaterEnergy,PrimaryLightingEnergy,PrimaryPumpsFansEnergy,PrimaryMainWaterEnergy,PrimaryMainSpaceEnergy,LightingCO2,PumpsAndFansCO2,MainWaterCO2,MainSpaceCO2,AreaGroundFloor,HeightGroundFloor,AreaFirstFloor,HeightFirstFloor,AreaSecondFloor,BridgingFac,LargestRoofTypeArea,PercLowEnergy,TotEnergy,SecSpaceEnergy,SecWaterEnergy,SecSpaceCO2,SecWaterCO2,SecSpacePrimaryEnergy,SecWaterPrimaryEnergy,UpgradeHES,RoofAreaRoom,FirstEnerType,ProdFirstEnerDelivered,ProdFirstEnerConvFac,ProdSecondEnerDelivered,ProdSecondEnerConvFac,ProdThirdEnerDelivered,ProdThirdEnerConvFac,PrimaryEnergySecondarySpace,EnergyMainWater,MainSHFuel_cat,MainWHFuel_cat
66589,1963,D1,235.99,134.26,1.53,0.68,0.49,2.86,3.58,100.26,71.17,81.94,50.22,6.94,2.0,Mains Gas,Mains Gas,85.59177863812343,0.0,0.95,0.1,58.0,90.9,0.95,2.0,1.0,1.0,1.0,3.0,100.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,403.631,150.0,0.6,0.9,25.0,1060.234,175.0,4575.151,2862.632,472.5,5032.666,19997.381999999998,681.73,112.525,928.7560000000001,3690.426,81.94,2.47,52.32,2.83,1.7228485697139417,0.15,56.51,25.0,26998.833,3009.01,0.0,610.8290000000001,0.0,-589574.676952698,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,4117.6359,5,6
206441,2002,C1,160.42,110.68166110740476,0.27,0.13,0.36,2.7,2.4825145029005777,56.26,45.92,45.92,14.49,2.8088257651531006,2.0,Heating Oil,Heating Oil,85.0,0.0,1.0,0.1,30.0,85.0,1.0,15.0,28.0,1.0,0.0,7.0,100.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,315.992,130.0,0.6,0.9,30.0,700.383,230.0,3784.2509999999997,1891.0339999999999,621.0,4162.6759999999995,6126.31,450.346,147.89,1029.316,1514.869,45.92,2.5,45.92,2.78,1.7228485697139417,0.15,45.92,31.0,12037.328000000001,1753.3210000000001,0.0,646.975,0.0,1928.6529999999998,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.6529999999998,3405.8259,3,4
287278,1977,C3,211.93,83.18,0.31,0.13,0.61,3.61,3.0,40.6,42.23,40.95,8.66,6.93,2.0,Mains Gas,Mains Gas,90.5,0.0,0.95,0.1,30.0,90.5,0.95,15.0,28.0,1.0,1.0,6.0,100.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,296.803,126.55955006616674,0.5962461402734408,1.1023797970887066,36.02690780767534,750.699,175.0,48860364.856000006,2026.8870000000002,472.5,53746401.342,-40746667.639,482.699,112.525,9918654.066,-7519612.301,40.95,2.4,42.23,2.6,1.7228485697139417,0.15,42.23,0.0,20167.056,-11798698.373,0.0,-4353719.7,0.0,-12978568.21,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12978568.21,43974328.3704,5,6
407122,1997,D1,247.62,82.86,0.29,0.13,0.44,2.8,3.0,81.26,41.43,41.43,10.51,3.7,2.0,Solid Multi-Fuel,Solid Multi-Fuel,68.0,0.0,1.0,0.1,30.0,68.0,1.0,15.0,28.0,1.0,1.0,0.0,100.0,2.0,0.0,0.6,1.0,3.0,1.0,0.0,296.055,96.0,0.6,1.3,50.0,747.811,130.0,3540.853,2019.09,351.0,3894.938,-3410476.77601325,480.842,83.59,1306.575,3251.7209999999995,41.43,2.45,41.43,2.65,1.7228485697139417,0.15,41.43,0.0,16233.618,2219.382,783.321,818.952,503.675,2441.32,2114.967,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2441.32,3186.7677,9,10
224286,1988,D1,256.82,102.9,0.37,0.34,0.57,3.66,3.0,79.71,129.89,67.14,20.37,3.68,2.0,Heating Oil,Heating Oil,78.3,0.0,0.95,0.1,55.0,78.3,0.95,15.0,28.0,1.0,1.0,0.0,100.0,1.0,0.0,0.6,1.0,1.0,1.0,0.0,0.0,115.0,0.6,1.3,50.0,928.672,230.0,4767.347,2507.4139999999998,621.0,5244.081999999999,15691.601999999999,597.136,147.89,1296.718,3880.105,67.14,2.45,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,89.47,0.0,22335.199,2144.087,0.0,791.168,0.0,2358.496,0.0,0.0,35.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.496,4290.6123,3,4
383466,1920,G ,515.46,64.93,1.36,0.46,0.57,2.8,3.0,57.2,40.18,40.18,7.71,4.23,2.0,Electricity,Electricity,100.0,0.0,1.0,0.1,50.0,100.0,1.0,8.0,1.0,1.0,0.0,0.0,100.0,3.0,0.0,0.3,3.0,4.0,1.0,0.0,254.852,110.0,0.6,1.3,20.0,325.226,130.0,2999.015,878.11,351.0,8097.340999999999,21972.265,209.12,83.59,1928.3670000000002,5232.654,40.18,2.61,24.75,2.61,1.7228485697139417,0.15,24.75,89.0,13400.534,1808.4170000000001,0.0,708.8989999999999,0.0,-589574.676952698,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,2699.1135,2,3
548557,1975,G ,451.87,133.89,1.78,2.3,0.73,2.79,3.0,96.22,70.77,71.12,26.6,1.76,2.0,Heating Oil,Heating Oil,65.0,0.0,0.95,0.1,30.0,65.0,0.95,15.0,28.0,1.0,0.0,2.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,0.0,402.88300000000004,140.0,0.6,1.3,22.0,1057.313,230.0,4943.229,2854.745,621.0,5437.552,39552.504,679.852,147.89,1344.558,9780.256,71.12,2.44,62.77,2.63,1.7228485697139417,0.15,62.42,25.0,51518.324,8230.117,1100.843,3036.913,707.842,9053.129,2972.276,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9053.129,4448.9061,3,4
221240,1989,D1,259.43,160.0,0.31,0.13,0.57,3.4,3.0,116.45,160.0,160.0,26.7,6.85,1.0,Heating Oil,Heating Oil,70.0,0.0,0.95,0.1,60.0,70.0,0.95,15.0,28.0,0.0,2.0,1.0,100.0,0.0,0.0,0.6,1.0,1.0,1.0,0.0,451.47900000000004,98.0,0.6,1.3,40.0,1191.3,230.0,5168.43,3216.51,621.0,5685.273,25378.015,766.0060000000001,147.89,1405.8129999999999,6275.291,160.0,2.55,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,160.0,35.0,33792.049,2841.1420000000003,1290.254,1048.381,829.633,3125.256,3483.6859999999997,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3125.256,4651.587,3,4
252580,1999,C1,173.43,137.43,0.3,0.13,0.41,2.91,3.0,108.15,137.43,137.43,17.27,3.66,1.0,Heating Oil,Electricity,85.5,0.0,0.95,0.1,60.0,319.0,0.95,6.0,1.0,1.0,1.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,409.695,250.0,0.6,1.0,45.0,1103.872,230.0,680.184,2980.454,621.0,1836.497,15998.053999999998,709.79,147.89,437.358,3955.882,137.43,2.43,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,137.43,22.0,18744.68,2186.939,0.0,789.485,0.0,2405.633,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.633,612.1656,3,3
400463,2007,C1,166.3,102.25,0.24,0.21,0.34,2.1,3.02,87.03,58.04,57.9,13.93,4.71,2.0,Mains Gas,Mains Gas,78.7,0.0,1.0,0.1,30.0,78.7,1.0,8.0,1.0,1.0,0.0,5.0,93.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,338.504,95.0,0.6,0.9,25.0,899.7360000000001,175.0,4468.479,2429.2870000000003,472.5,4915.327,6970.316999999999,578.53,112.525,907.1010000000001,1286.34,57.9,2.47,44.35,2.77,1.7228485697139417,0.15,44.35,5.0,13726.883999999998,1847.017,0.0,724.0310000000001,0.0,2216.42,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.42,4021.6311,5,6
327765,1958,D2,298.5,105.74,1.78,0.32,0.7,2.7,3.0,75.34,60.15,60.15,19.38,4.1,2.0,Heating Oil,Heating Oil,85.59177863812343,0.0,0.95,0.1,100.0,85.3,0.95,28.0,28.0,1.0,0.0,1.0,100.0,4.0,0.0,0.6,1.0,1.0,1.0,0.0,345.897,109.0,0.6,1.3,80.0,477.152,230.0,2824.344,1288.31,621.0,3106.778,19699.054,306.809,147.89,768.222,4871.039000000001,60.15,2.49,45.59,2.64,1.7228485697139417,0.15,45.59,100.0,23977.442000000003,1611.741,925.9739999999999,1036.349,595.401,4351.701,2500.13,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4351.701,2541.9096,3,4
72245,2004,C3,210.06,84.7,0.55,0.13,0.29,2.17,3.0,37.58,42.35,42.35,11.86,1.96,2.0,Heating Oil,Heating Oil,79.0,0.0,0.95,0.1,30.0,79.0,0.95,15.0,1.0,1.0,0.0,7.0,50.0,2.0,0.0,0.6,1.0,1.0,1.0,0.0,300.209,76.0,0.6,1.3,20.0,764.4169999999999,230.0,6024.505,2063.926,621.0,6626.956,6634.397,491.52,147.89,1638.665,1640.505,42.35,2.44,42.35,2.7,1.7228485697139417,0.15,42.35,0.0,14727.778999999999,1677.5870000000002,0.0,619.03,0.0,1845.346,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.346,5422.0545,3,4
559299,1978,D2,298.73,134.41,1.03,0.18,0.57,3.13,2.4825145029005777,97.11,136.88,134.41,39.73,2.8088257651531006,1.0,Heating Oil,Heating Oil,79.0,0.0,0.95,0.1,30.0,79.0,0.95,8.0,28.0,1.0,0.0,2.0,100.0,1.0,0.0,0.6,1.0,1.0,1.0,0.0,403.88,117.0,0.6,1.3,30.0,1213.05,230.0,4385.606,3275.235,621.0,4824.167,21593.585,779.9910000000001,147.89,1192.885,5339.505,134.41,2.48,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,116.96,0.0,32137.92,5460.196,1218.536,2140.397,783.5189999999999,-589574.676952698,3290.047,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,3947.0454,3,4
294785,1972,B3,140.11,81.4,0.45,0.13,0.62,3.4,2.9,44.0,41.0,41.0,11.63,1.85,2.0,Mains Gas,Mains Gas,90.3,0.0,1.0,0.1,72.0,90.3,1.0,2.0,1.0,0.0,1.0,2.0,88.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,292.815,140.0,0.6,0.9,35.0,642.806,175.0,3391.032,1735.576,472.5,3730.135,4798.590999999999,413.324,112.525,688.3789999999999,885.558,40.2,2.36,41.2,2.67,1.7228485697139417,0.15,41.0,25.0,9179.095,607.9019999999999,0.0,123.404,0.0,668.692,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,668.692,3051.9288,5,6
496121,1997,C2,191.24,140.37,0.55,0.4,0.44,2.97,3.08,147.64,72.57,72.57,23.51,4.43,2.0,Mains Gas,Mains Gas,90.3,0.0,1.0,0.1,30.0,90.3,1.0,8.0,1.0,1.0,0.0,11.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,415.344,106.0,0.6,0.9,25.0,1038.808,175.0,4461.748,2804.782,472.5,4907.923,13674.385,667.954,112.525,905.735,2523.5460000000003,72.57,2.44,67.8,2.65,1.7228485697139417,0.15,67.8,36.0,22264.381,4157.566,0.0,1629.766,0.0,4989.079000000001,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4989.079000000001,4015.5732,5,6
525980,1983,C3,202.4,83.12,0.59,0.13,0.57,3.1,2.4825145029005777,83.87,41.56,41.56,10.05,2.8088257651531006,2.0,Mains Gas,Mains Gas,90.2,0.0,0.95,0.1,30.0,90.2,0.95,8.0,1.0,2.0,0.0,1.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,296.637,117.0,0.6,1.17,35.0,750.158,175.0,4315.064,2025.4270000000001,472.5,4746.57,7116.128000000001,482.352,112.525,875.9580000000001,1313.249,41.56,2.43,41.56,2.69,1.7228485697139417,0.15,41.56,0.0,13762.803,2053.374,0.0,804.923,0.0,2464.049,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2464.049,3883.5576,5,6
258315,1997,D2,275.0,131.98,0.3,0.13,0.42,2.94,3.22,116.3,131.98,131.98,26.78,4.99,1.0,Heating Oil,Heating Oil,85.5,0.0,0.95,0.1,30.0,85.5,0.95,15.0,28.0,2.0,0.0,1.0,100.0,1.0,0.0,0.6,1.0,1.0,2.0,0.0,399.145,126.55955006616674,0.5962461402734408,1.1023797970887066,36.02690780767534,809.961,360.0,34651419.202,2186.895,972.0,38116561.122,-58048478.279,520.805,231.48,9425186.023,-14353805.537999999,131.98,2.6,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,130.94,64.0,-20126884.659,-15870493.050999999,13862363.119,-5856211.936000001,8913499.486,-17457542.356,37428380.421,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-17457542.356,31186277.2818,3,4
9817,1992,G ,636.26,80.22,1.7,2.3,0.84,2.8,3.0,44.44,43.13,43.13,14.69,1.85,2.0,Electricity,Electricity,100.0,0.0,1.0,0.1,30.0,100.0,1.0,15.0,1.0,1.0,0.0,2.0,100.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,290.157,210.0,0.6,1.17,30.0,579.188,0.0,2434.381,1563.808,0.0,6572.829000000001,37274.602,372.418,0.0,1565.307,8876.877,43.13,2.36,37.09,2.73,1.7228485697139417,0.15,43.13,40.0,21932.091,5113.1140000000005,0.0,1886.739,0.0,5624.425,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5624.425,2190.9429,2,3
491516,1936,G ,576.38,73.78,1.66,0.2,0.9,2.7,3.0,125.19,73.78,73.78,8.4,3.7,1.0,Solid Multi-Fuel,Electricity,60.0,0.0,1.0,0.1,100.0,100.0,1.0,28.0,1.0,0.0,2.0,0.0,100.0,1.0,0.0,0.3,2.0,3.0,0.0,0.0,0.0,126.55955006616674,0.5962461402734408,1.1023797970887066,36.02690780767534,332.93199999999996,0.0,1560.904,898.916,0.0,4214.441,32150.901,214.075,0.0,1003.6610000000001,10785.166000000001,73.78,3.08,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,58.74,100.0,33070.468,1948.54,0.0,1252.911,0.0,5261.058000000001,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5261.058000000001,1404.8136,9,3
45214,2003,C3,223.59,129.3,0.55,0.28,0.36,3.26,3.0,104.9,73.1,72.5,22.66,1.68,2.0,Mains Gas,Mains Gas,79.9,0.0,0.95,0.1,30.0,79.9,0.95,15.0,28.0,1.0,0.0,10.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,393.911,110.0,0.6,1.3,50.0,1166.932,175.0,4101.009,3150.716,472.5,4511.11,13834.382,750.337,112.525,832.505,2553.072,72.5,2.54,56.8,2.7,1.7228485697139417,0.15,56.8,0.0,22685.71,3535.453,1130.605,1304.5819999999999,726.9789999999999,3888.998,3052.634,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3888.998,3690.9081,5,6
351750,2007,B2,118.93,54.0,0.37,0.36725945189039244,0.4497739547909615,2.2,3.0,16.7,69.3419703940788,65.73496099219847,6.7,1.85,1.0,Mains Gas,Mains Gas,80.1,0.0,1.0,0.0,0.0,80.1,1.0,1.0,1.0,0.0,0.0,4.0,100.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,228.768,114.0,0.6,0.9,25.0,487.35,175.0,3477.0559999999996,1315.845,472.5,3824.762,809.28,313.366,112.525,705.842,149.349,54.0,2.47,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,0.0,4875.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129.3504,5,6
81078,1900,F ,431.0,70.6,1.76,0.4,0.7,2.8,3.0,83.42,39.31,33.55,9.27,3.7,2.0,Mains Gas,Mains Gas,78.0,0.0,0.95,0.1,30.0,78.0,0.95,6.0,28.0,1.0,0.0,1.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,1.0,268.061,150.0,0.6,1.3,20.0,595.749,175.0,3306.664,1608.5220000000002,472.5,3637.33,17682.085,383.06699999999995,112.525,671.253,3263.1479999999997,33.55,2.36,37.05,2.62,1.7228485697139417,0.15,25.84,13.0,25367.86,4411.590999999999,804.2330000000001,1592.5839999999998,517.122,4852.75,2171.429,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4852.75,2975.9976,5,6
446789,1950,D1,241.85,72.0,0.44,0.13,0.84,2.2,2.81,86.09,36.0,36.0,11.78,3.71,2.0,Mains Gas,Mains Gas,78.7,0.0,0.95,0.1,30.0,78.7,0.95,8.0,28.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,271.3,95.0,0.6,0.9,25.0,487.35,175.0,4104.418,1315.845,472.5,4514.86,-3410476.77601325,313.366,112.525,833.197,1574.0320000000002,36.0,2.45,36.0,2.71,1.7228485697139417,0.15,36.0,50.0,14668.725,2148.104,0.0,842.057,0.0,2577.725,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.725,3693.9762,5,6
37038,2000,C3,223.31,102.37,0.54,0.26,0.41,2.29,3.0,96.38,57.11,57.11,14.35,5.25,2.0,Mains Gas,House Coal,83.0,0.0,0.95,0.1,30.0,83.0,0.95,15.0,1.0,1.0,0.0,9.0,100.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,338.75300000000004,126.55955006616674,0.5962461402734408,1.1023797970887066,36.02690780767534,461.945,275.0,3878.699,1247.252,742.5,4266.569,12844.526000000002,297.031,176.825,1400.21,2370.399,57.11,2.45,45.26,2.68,1.7228485697139417,0.15,57.11,100.0,19704.718999999997,3412.2329999999997,0.0,1259.114,0.0,3753.4559999999997,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3753.4559999999997,3490.8291,5,5
527607,1899,G ,581.99,171.56,0.6678816751606395,2.3,1.01,3.7,3.11,157.32,167.07,170.8,16.94,1.85,1.0,Heating Oil,Electricity,65.0,0.0,0.95,0.0,0.0,65.0,0.95,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,471.74800000000005,235.0,0.6,1.0,12.0,1548.329,230.0,6550.585999999999,4180.488,621.0,17686.582,77355.321,995.576,147.89,4212.027,19127.861,8.15,2.38,163.41,2.6,1.7228485697139417,0.15,140.2,0.0,78651.93400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5895.5274,3,3
438083,1980,D2,297.34,37.6,1.11,0.36725945189039244,0.4497739547909615,2.8,1.71,24.2,69.3419703940788,65.73496099219847,3.9,1.85,1.0,Electricity,Electricity,100.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,2.0,100.0,3.0,0.0,0.6,1.0,1.0,1.0,0.0,188.313,94.0,0.6,1.0,50.0,274.865,130.0,2055.422,742.1360000000001,351.0,5549.639,4537.21,176.738,83.59,1321.636,1080.528,37.6,2.48,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,38.0,4140.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.8798,2,3
161481,1997,D1,257.45,158.98,0.6,0.4,0.57,3.1,3.0,70.76,146.17,96.19,28.75,3.7,2.0,Heating Oil,Heating Oil,70.0,0.0,0.95,0.1,30.0,70.0,0.95,6.0,28.0,1.0,1.0,11.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,0.0,449.651,150.0,0.6,1.3,50.0,1434.7939999999999,230.0,4652.395,3873.9440000000004,621.0,5117.635,22691.372000000003,922.573,147.89,1265.451,5610.956999999999,88.31,2.4,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,146.17,0.0,33147.67,5080.728,1121.233,1834.1429999999998,720.953,5588.8009999999995,3027.329,0.0,70.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5588.8009999999995,4187.1555,3,4
106031,2000,C2,195.39,110.68166110740476,0.55,0.4,0.41,2.7,2.98,105.77,64.59,64.59,19.32,5.89,2.0,Mains Gas,Mains Gas,81.2,0.0,0.95,0.1,63.0,81.2,0.95,2.0,1.0,1.0,0.0,2.0,100.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,383.279,150.0,0.6,1.3,30.0,559.279,175.0,6190.2919999999995,1510.0529999999999,472.5,6809.321,13575.131000000001,359.616,112.525,1256.629,2505.229,64.59,2.47,59.35,2.75,1.7228485697139417,0.15,59.35,100.0,20943.718,1678.119,0.0,340.658,0.0,1845.931,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.931,5571.2628,5,6
38347,2005,B2,109.55,74.54,0.33,0.36725945189039244,0.4497739547909615,2.2,2.4825145029005777,28.08,69.3419703940788,65.73496099219847,22.88,2.8088257651531006,1.0,Wood Pellets,Wood Pellets,85.59177863812343,0.0,0.9710431436094282,0.09033826210249706,42.63772533927485,85.13556815880077,0.9701312537978013,10.865302815474985,12.312740530686652,0.0,0.0,3.0,100.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,277.198,80.0,0.6,0.9,50.0,672.7230000000001,0.0,0.0,1816.352,0.0,3222818.189620213,-3410476.77601325,432.561,0.0,768506.9315590415,-848567.9293459594,74.54,2.6,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,0.0,672.7230000000001,0.0,0.0,-167412.76141583917,0.0,-589574.676952698,0.0,0.0,2.9822824564912986,1.011545472959287,9.006727567348594,0.02254810613733037,0.0,0.0006680203045685279,0.0,0.0004446700507614213,-589574.676952698,0.0,11,12
10057,2005,B3,145.03,134.27,0.28,0.24,0.34,2.08,3.0,79.57,79.81,78.77,17.31,3.26,2.0,Mains Gas,Mains Gas,85.59177863812343,1.0,1.0,0.1,65.0,80.3,1.0,15.0,1.0,1.0,0.0,8.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,403.631,110.0,0.6,0.9,38.0,1211.787,175.0,4733.34,3271.825,472.5,5206.674,9252.889000000001,779.179,112.525,960.868,1707.579,78.77,2.45,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,31.15,0.0,15686.478000000001,1154.634,0.0,426.06,0.0,1270.097,0.0,0.0,55.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.097,4260.005999999999,5,6
550971,2005,D1,229.23,75.81,0.6678816751606395,0.13,0.37,2.2,2.85,74.32,75.81,75.81,11.37,3.7,1.0,Heating Oil,Heating Oil,85.5,0.0,0.95,0.1,30.0,85.5,0.95,15.0,28.0,1.0,0.0,2.0,91.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,280.106,95.0,0.6,1.3,25.0,571.295,230.0,3082.843,1542.497,621.0,3391.127,7364.721,367.343,147.89,838.533,1821.095,75.81,2.42,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,75.81,33.0,13423.591,2013.52,830.732,742.9889999999999,534.161,2214.8720000000003,2242.976,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2214.8720000000003,2774.5587,3,4
173140,1961,D2,281.82,143.29,1.78,1.11,0.72,3.08,3.0,136.8,77.1,101.05,24.18,3.47,2.0,Mains Gas,Mains Gas,90.6,0.0,0.95,0.1,50.0,90.6,0.95,2.0,1.0,1.0,0.0,9.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,420.82599999999996,101.0,0.6,0.9,30.0,969.8939999999999,175.0,4549.213,2618.714,472.5,5004.134,27097.819,623.6419999999999,112.525,923.49,5000.779,101.05,2.45,42.24,2.43,1.7228485697139417,0.15,42.24,50.0,35041.866,4713.378,0.0,956.816,0.0,5184.715999999999,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.715999999999,4094.2917,5,6
36638,1999,C3,219.09,98.16,0.55,0.4,0.41,2.7,2.9,84.35,49.08,49.08,16.57,3.68,2.0,Heating Oil,Heating Oil,85.7,0.0,0.95,0.1,30.0,85.7,0.95,6.0,1.0,1.0,1.0,6.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,0.0,329.69800000000004,120.0,0.6,1.17,60.0,487.24199999999996,230.0,4308.775,1315.5529999999999,621.0,4739.653,11393.608999999999,313.297,147.89,1171.987,2817.329,49.08,2.47,49.08,2.66,1.7228485697139417,0.15,49.08,90.0,18506.536,3122.6929999999998,0.0,1127.292,0.0,3434.962,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3434.962,3877.8975,3,4
230101,1933,G ,548.42,75.91,1.59,1.1,0.58,3.1,3.0,82.42,48.82,70.55,7.38,3.7,2.0,Heating Oil,Heating Oil,60.0,0.0,0.95,0.1,30.0,60.0,0.95,6.0,1.0,2.0,1.0,0.0,100.0,4.0,0.0,0.6,1.0,1.0,1.0,0.0,280.355,110.0,0.6,1.17,25.0,459.009,330.0,7700.058000000001,1239.3239999999998,891.0,8470.064,25615.263,295.143,212.19,2094.416,6333.956,48.82,2.44,27.09,2.71,1.7228485697139417,0.15,27.09,66.0,36691.731,4916.061,0.0,1774.6979999999999,0.0,5407.6669999999995,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5407.6669999999995,6930.0522,3,4
383608,1995,C2,187.31,115.83,0.54,0.2,0.41,2.78,2.89,105.14,106.06,73.96,18.15,4.86,2.0,Mains Gas,Mains Gas,90.1,0.0,1.0,0.1,20.0,90.1,1.0,2.0,1.0,1.0,0.0,5.0,100.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,366.83099999999996,127.0,0.6,0.9,30.0,872.88,175.0,3668.744,2356.776,472.5,4035.618,9882.498,561.262,112.525,744.755,1823.77,73.96,2.56,41.87,2.69,1.7228485697139417,0.15,73.96,33.0,18197.748,4497.035,0.0,912.898,0.0,4946.7390000000005,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4946.7390000000005,3301.8696,5,6
